Gene,Mean_GTEX_Healthy,Median_GTEX_Healthy,Mean_TCGA_Tumor,Median_TCGA_Tumor
VIT,6.547404,6.7279,2.262539,2.3219
UNC93A,1.299543,1.0,6.10843,6.5236
ZNF385B,6.267716,6.4594,3.027237,2.8074
NTN1,10.064523,10.2831,7.299331,7.2946
ALDOB,5.568345,5.3219,9.051271,9.2761
DEFB124,3.410125,3.4594,0.408978,0.0
MKI67,7.163727,7.0444,13.122717,13.2338
CLEC5A,3.175961,3.1699,6.382488,6.4919
RASGEF1C,5.83694,5.9307,1.680525,1.585
SLC27A2,5.296539,4.0875,10.353441,10.4522
LGI3,5.164808,5.2854,1.955254,1.585
RP11-7K24.3,2.721293,2.585,6.129032,6.1497
AGR2,8.269395,7.8948,14.796337,14.6606
RP1-59D14.5,6.019334,6.0363,3.074498,3.1747
STXBP5L,5.866995,6.0875,2.297831,2.0
CDC25C,3.2832,2.8074,8.680281,8.7313
MAD2L1,6.521703,6.1898,11.12604,11.2161
HELLS,6.374446,6.2479,10.202624,10.2324
TMEM59L,7.242071,7.5999,3.275292,3.1699
ZP3,5.571971,5.7578,9.337788,9.4156
RP11-229P13.23,0.468811,0.0,5.077353,6.0248
FABP6,2.01909,2.0,7.727923,8.3619
SLC25A34,7.777139,7.7879,4.980926,4.9542
LA16c-349E10.1,6.418374,6.4136,2.769369,2.9279
SEMA3E,7.102788,7.3996,2.584547,2.3219
CORO2B,7.956491,8.1548,5.014907,5.0
YWHAZP6,0.24797,0.0,3.246527,3.359
RP11-16P20.4,3.880224,3.9069,0.773174,0.415037
GRIN2D,3.84704,3.9136,10.289082,10.6671
TM4SF19,0.751922,0.0,4.200619,4.2273
IGHG3,6.420813,6.5309,11.428886,11.7031
SCGN,7.988668,8.1033,3.23852,3.1699
SPATA3-AS1,1.00006,1.0,4.790286,4.8074
KCNQ4,9.466142,10.2107,6.738026,6.9189
GTF2A1L,6.149898,6.7715,2.178396,2.0
RP11-6O2.4,6.14015,6.5176,1.710148,1.7698
CHI3L1,5.874545,5.4919,9.503543,9.5812
ITGA2,8.059429,8.1497,12.037097,12.0768
AC000089.3,2.422718,2.5059,6.639413,6.6873
FAM83E,6.305297,5.2854,10.58359,10.675077
OTX1,1.171511,1.0,6.469171,6.8826
MAB21L1,5.955011,6.2288,1.863211,1.585
PMP2,5.062026,5.1293,1.227072,1.0
