Gene,Mean_GTEX_Healthy,Median_GTEX_Healthy,Mean_TCGA_Tumor,Median_TCGA_Tumor
GPD1,8.242648,8.39015,5.432606,5.2479
LINC01116,2.923125,3.0,6.690282,6.912
HBG2,5.3138,5.03715,2.248288,2.0
C5orf66-AS1,0.157522,0.0,3.866188,3.7004
TDRD5,2.133269,2.0,6.915693,7.7649
RP11-294C11.2,0.29783,0.0,3.815583,3.90975
CTB-12A17.2,4.788112,4.858,1.730775,1.585
FAM107A,12.352761,12.5027,7.296911,7.2384
EEF1A1P9,2.840446,2.8992,6.600493,6.648
RP11-783K16.5,1.914542,2.0,5.815062,5.8826
HMGN1P37,0.33271,0.0,4.394693,4.4111
VGLL3,11.58043,11.63115,8.818311,8.91735
BTBD11,5.191516,5.1293,9.675189,9.9643
VENTX,7.798611,8.0056,4.923737,4.9069
NIPAL1,4.366059,4.39435,8.528375,8.58395
SLC1A6,0.705265,1.0,4.727457,4.2479
RAPGEF3,10.778495,10.8821,8.313802,8.27155
TCEAL2,7.360546,7.58875,4.291212,4.2479
FMO9P,0.063618,0.0,3.858112,4.1699
CCNB2,5.95619,5.8329,10.99445,11.09345
RP11-277P12.20,4.384442,4.4594,7.978241,8.2759
RP11-243M5.5,4.471318,4.585,0.632779,0.0
HAGLROS,1.75269,1.64845,6.318159,6.70825
ESAM,12.465758,12.6124,9.86385,9.82255
SEC31B,10.169143,10.3131,7.469821,7.4983
RP11-215A21.2,1.646906,1.6531,5.438706,5.50125
LDB2,11.342159,11.39045,8.606638,8.6348
ARHGAP11A,6.820467,6.77075,10.715528,10.71585
SALL4,3.659022,3.585,7.455441,7.4838
CDK1,6.757608,6.6653,11.557758,11.66055
OPRK1,1.195905,1.0,4.588793,4.858
ALOXE3,1.90088,2.0,5.581179,5.71415
CYP4B1,12.115047,12.2084,7.999012,8.27845
GINS2,4.840265,4.7549,10.108248,10.1402
MYH6,5.108912,5.45265,1.740424,1.585
CDCA8,5.910971,5.858,10.664757,10.71935
IGKV2D-28,2.032771,2.1391,8.221349,9.03155
RPL37P6,0.437259,0.0,4.532482,4.5662
MYOCD,8.550628,8.69655,4.094632,4.0875
FAM64A,3.802285,3.7004,9.149036,9.2074
ESRG,0.59482,0.0,3.997802,3.1699
FAXDC2,10.97327,11.14785,8.498024,8.5255
KIAA0101,5.236203,5.1293,10.310996,10.37885
GJA3,1.380703,1.585,6.624495,7.0279
RP1-241P17.4,2.592291,2.8114,6.933508,6.9872
IGKV1D-33,0.557101,0.0,6.415303,6.67695
MAGEB2,0.261076,0.0,3.798706,2.3219
ESCO2,3.559065,3.3219,8.862661,8.9542
NEAT1,16.208377,16.3867,14.039735,14.11695
NKX1-2,0.129181,0.0,5.6097,5.7814
GGTLC1,8.868869,8.9965,3.266219,3.2141
LGALS7B,3.40849,3.4594,9.636592,9.90845
MIR143HG,9.211417,9.224,5.103282,5.15905
KRT74,0.459976,0.0,5.227132,5.4594
RP11-1103G16.1,0.003472,0.0,3.71311,4.2917
C17orf53,5.110479,5.1699,9.013019,9.1293
LINC00511,5.36462,5.4263,10.707838,10.8285
CLDN1,8.271575,8.2095,14.041681,14.20085
RP11-544L8__B.4,4.600676,4.6439,1.389287,1.0
CTD-3010D24.3,0.288713,0.0,4.254092,4.2849
FOLR1,10.625448,10.8198,7.583675,8.0768
NKX2-5,0.807592,1.0,4.702198,5.37495
CDCA7,5.700473,5.65815,10.502707,10.6055
RP11-10G12.1,0.171036,0.0,3.379221,3.51225
HDC,8.77674,8.76985,6.258197,6.3399
MCIDAS,1.753914,1.0,5.018299,5.1496
HIF3A,11.619422,11.914,7.030678,7.0444
FUT2,4.619081,4.585,8.938934,9.0193
ALG1L,2.624888,2.774,9.171238,9.47295
FAM150B,8.861595,8.9418,4.823708,4.7004
CKAP2L,4.530185,4.4262,9.862451,9.91475
SH3PXD2A-AS1,2.24551,2.3219,6.438828,6.56225
CLSPN,4.923599,4.88245,8.830991,8.88405
C11orf21,8.146884,8.2479,5.067405,5.0444
RYR2,9.39347,9.5245,6.611842,6.5236
PDK4,12.678215,12.8305,8.379819,8.43465
RP11-473M20.9,7.859864,7.9744,4.29599,4.3219
IGHV1-69,3.406203,3.5254,7.535195,7.94745
NTS,3.428536,3.3219,9.947879,10.2613
YWHAZP5,1.887416,2.0036,7.05391,7.113
RP11-524H19.2,0.06768,0.0,4.781254,5.1293
PKP1,8.305002,8.40085,14.465587,15.17735
SLIT2,11.9874,12.1788,9.472215,9.62115
C10orf10,13.598161,13.5882,11.492369,11.5765
MUSTN1,7.936633,8.02095,3.512897,3.65475
RP11-302L19.3,6.074124,6.1898,2.981451,3.0
KRT31,1.048155,1.0,6.138081,6.2094
KRT5,7.073307,6.8021,16.851668,17.8393
CEACAM8,4.75103,4.88245,0.698118,0.0
RP11-609N14.4,8.795056,8.87495,5.645169,5.7549
TCF24,1.051926,0.0,4.205148,4.3219
LINC01206,0.461,0.0,5.978059,5.2479
LY6D,2.513321,2.585,9.281766,9.35515
CYP2S1,8.024594,8.08745,11.927329,12.3379
LINC00968,7.191716,7.25265,3.502533,3.585
PRDM13,0.074097,0.0,4.172034,4.2479
PCAT7,1.761618,1.6414,5.367774,5.58155
SLC39A2,1.714321,1.585,5.458739,5.7279
GJB4,1.646062,1.585,7.564323,7.8728
CH17-472G23.4,9.666246,9.7727,7.181738,7.2437
EMX1,1.492387,1.585,4.714001,4.7549
MAGEA9,0.020833,0.0,3.751234,3.28435
AC005550.3,4.38813,4.2849,0.871838,1.0
RP11-132A1.4,2.054416,2.3219,6.011156,6.2288
NPPA,5.433719,5.7432,1.569237,1.585
LINC01296,3.790039,3.92455,9.096302,9.32155
FCGR3B,9.257769,9.2995,6.664593,6.7997
OLA1P1,1.927809,2.0072,6.064676,6.0444
GHET1,1.583975,1.585,5.125453,5.2095
C1QL1,2.472779,2.3219,5.746661,5.71415
AC010148.1,0.756403,1.0,4.018198,4.1699
HOXD11,0.119242,0.0,6.802822,7.4001
SCN1A,7.035707,8.22345,4.174204,4.2479
PLEKHG6,5.578972,5.7004,10.071645,10.31905
TMPRSS11D,0.765573,1.0,8.263084,9.04285
SLC16A12,7.572089,7.8517,4.012631,3.9069
UPK1B,2.275109,1.585,8.989151,9.1229
SERTM1,6.195926,6.3576,3.066214,2.585
GSDMC,3.485796,3.4594,8.950191,9.3739
HTR3C,5.097432,5.2849,1.414743,1.0
RP11-359M6.1,4.022151,4.1699,1.086688,1.0
GCOM1,7.060678,7.153,4.564282,4.72
ISM2,0.810188,0.0,5.069164,5.0
FAM83F,4.674017,4.57015,10.739051,11.15195
RP11-736K20.4,7.681375,7.85485,3.983415,4.04375
RP11-974F13.5,4.79341,4.8562,1.988487,2.08235
CLEC3B,11.317083,11.4881,7.603594,7.62575
STARD9,11.249031,11.4252,7.777627,7.8202
SLC26A8,5.445161,5.4919,2.08944,2.0
SYT14,0.643308,0.0,6.754027,7.3353
GOLGA8O,4.747133,5.08345,1.879811,1.9727
