"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"RP11-304F15.6",-0.484814342431472,0.275108390262559,-15.7533663449719,3.06246502863114e-50,9.92853594867236e-50,102.32214258596
"RP3-355L5.5",1.10401096517109,2.50643595790259,15.7512643150729,3.14555671754282e-50,1.01972559370656e-49,102.295458382851
"SMAD1-AS2",-0.557190476002707,0.349419536755307,-15.7501938644321,3.1887307621201e-50,1.03365444677435e-49,102.281870390468
"RPL17P11",-0.553958866700027,0.313569897963194,-15.7482835623626,3.26725129138866e-50,1.0590386069744e-49,102.257622966708
"CBL",0.495852399919766,10.41357745351,15.7482553693556,3.26842444816405e-50,1.05934991194351e-49,102.257265126914
"MYEOV2",0.494138794440982,9.92550001237392,15.7459974778763,3.36211341854877e-50,1.08964511561584e-49,102.229088003403
"RP11-378A12.1",-0.644601638254881,0.40907374251207,-15.7426279613956,3.51120028329917e-50,1.13788940388284e-49,102.18584707386
"MARK2P8",-1.06219054348181,1.61244698306363,-15.7417283744553,3.55164304695654e-50,1.15092095457604e-49,102.174431762481
"CTXN2",0.781076498122499,0.460472854012082,15.7408078656924,3.59350717375517e-50,1.16441137639074e-49,102.162751376085
"RP4-550H1.7",0.705197096494492,0.439104097439061,15.7388285223167,3.68520013750471e-50,1.1940451304458e-49,102.137636792373
"KRTAP3-3",-3.11128022415566,1.8384934301316,-15.7375093810812,3.74760087700474e-50,1.21418464486677e-49,102.120900150142
