"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"GOLGA6B",-0.169348551561757,0.820189514289193,-1.98892280070253,0.0470348691240648,0.0641940103377833,-6.21429649247621
"FAM86B2",0.242141946932454,2.64571174563496,1.9888565147313,0.0470422018587319,0.0642022584446676,-6.2144277647761
"SLC4A7",-0.163698688251674,10.2928445530457,-1.9882524956796,0.047109064488532,0.0642917490857304,-6.21562376044238
"RP11-416A17.1",0.0913104301653199,0.292661870485423,1.98818627578318,0.0471163996498486,0.064299997373436,-6.21575485810827
"SREBF1",0.192418836606114,12.1192001077027,1.98802270597953,0.0471345223607785,0.0643229666310186,-6.21607866398988
"TAS1R1",-0.212058852104249,2.11012957322943,-1.98797733665646,0.0471395500938383,0.0643280648242644,-6.21616847328625
"FRMPD2B",0.237946519920645,0.733498992464785,1.98780639614819,0.0471584974209331,0.0643521573192092,-6.21650683450372
"HS1BP3-IT1",-0.194807012043546,1.97963884205039,-1.98777765349595,0.0471616839339145,0.0643547419858414,-6.21656372514386
"RAB9AP3",-0.018442693626256,0.0164877221017153,-1.98763399186085,0.0471776134951004,0.0643729506035413,-6.21684806394533
"RAB9AP1",-0.018442693626256,0.0164877221017153,-1.98763399186085,0.0471776134951004,0.0643729506035413,-6.21684806394533
"ORAOV1",-0.1505352386308,9.60700303448594,-1.98748531176189,0.0471941042897405,0.0643936874281619,-6.21714231398296
"RP11-387M24.5",-0.175184009547341,2.06581179956924,-1.98723216878203,0.0472221927180782,0.0644302469983281,-6.21764325441234
"RP1-249H1.2",0.00989131734239581,0.00745573408197417,1.98717559569351,0.0472284719224869,0.0644355642428969,-6.21775519731407
"NDUFAF4",0.141287101196552,8.85766043554351,1.98717373987846,0.0472286779164761,0.0644355642428969,-6.21775886941866
"RP11-300J18.1",0.0097189055221763,0.00775498867909183,1.98704395285709,0.047243086050099,0.064453455717536,-6.2180156708038
"RAET1M",0.00682321319892419,0.00635389702365292,1.98680563419885,0.0472695523226774,0.0644877966069043,-6.2184871736208
"RP11-471G13.2",0.0070819175565356,0.00509881443452161,1.98662485811068,0.0472896365855285,0.0645134291545153,-6.21884479366875
"SNRPEP2",0.150783241282271,2.4963312527557,1.98620429853913,0.0473363886652659,0.0645753624696524,-6.21967664033555
"RP1-5O6.5",0.0891576991591028,0.267991830445862,1.98619314901168,0.0473376286473722,0.0645753624696524,-6.21969869119227
"AC239868.2",-0.166297884911556,1.14713700185288,-1.98606813820752,0.0473515334563128,0.0645907916097863,-6.21994592155671
"AC239868.3",-0.166297884911556,1.14713700185288,-1.98606813820752,0.0473515334563128,0.0645907916097863,-6.21994592155671
"AP000345.1",0.10245354931489,0.242512387544363,1.98605521870383,0.0473529706741023,0.0645909826529585,-6.21997147121835
"SNX16",0.147779361750851,8.73114692965757,1.98590919861495,0.0473692170937727,0.0646113733623875,-6.22026022967699
"RP11-289K10.1",0.0141700662016361,0.0100790186577342,1.98585301934101,0.0473754689368905,0.0646178110574584,-6.22037132002495
"CCND2P1",-0.119455345133741,0.333198755090809,-1.98584346513393,0.04737653223452,0.0646178110574584,-6.22039021245119
"AC104058.1",-0.083193311657637,0.221823411999359,-1.98576942368565,0.047384773065806,0.0646272806715808,-6.2205366184711
"RP1-273G13.3",0.0184325727223836,0.0123323760415554,1.98571406496539,0.0473909352937972,0.0646339148731673,-6.22064607862494
"RNA5SP78",-0.0303664916364636,0.0304763800304754,-1.98544543408947,0.0474208473908716,0.0646729389767758,-6.22117719640689
"KB-1460A1.2",0.0533048466985661,0.0920036496624821,1.98526210299761,0.0474412704706076,0.0646990200978702,-6.22153962468196
"XXbac-BPG181B23.6",0.106425368243125,0.421253745067817,1.98520057515174,0.0474481263316497,0.0647065977202138,-6.22166125199898
"CLPTM1LP1",0.0170420670289309,0.00727237223305392,1.98495969355038,0.0474749750669224,0.0647414391324515,-6.22213738718526
"AC016694.2",-0.0399120684637128,0.0500998462303905,-1.98478526208896,0.0474944252372351,0.0647661895183592,-6.22248213891939
"KCNE5",0.17601106727984,2.55677130487639,1.98418540896687,0.0475613637494747,0.0648556946692229,-6.22366747810498
"EEF1A1P14",0.125326557934313,0.591514256275929,1.98395156495305,0.0475874802715554,0.064889530701915,-6.22412946919015
"BSNDP1",0.0422213369237286,0.0405350783350094,1.98346329569485,0.0476420508394932,0.0649621633030759,-6.22509393851881
"RP11-586K12.10",-0.0768064981395686,0.133716008536827,-1.98337546851838,0.047651872281901,0.0649737760728656,-6.22526739697785
"SSU72",-0.142299474136479,11.5819088473656,-1.98319026090749,0.0476725890671688,0.0650002437023715,-6.22563315661593
"OR5D18",-0.0375380658315944,0.0354710998335019,-1.98311580454614,0.0476809196766535,0.0650098221401189,-6.22578018818541
"RP4-771M4.2",-0.0273258347285452,0.0262352427735688,-1.98257538536138,0.0477414216562752,0.0650905303639605,-6.22684720887584
"SUCLA2-AS1",0.127725263009017,0.537755056166327,1.98140933267148,0.0478721859269099,0.0652670269705269,-6.22914851866645
"RP11-16F15.2",-0.156618634625774,1.56819563928717,-1.98120785174878,0.0478948110628598,0.0652960853702782,-6.22954602347699
"LINC01509",-0.0339188124714407,0.0398346727385007,-1.98069347697605,0.0479526131907705,0.0653730984591711,-6.23056065975857
"NAPRT",0.167269165992806,10.8726747540097,1.98023927721447,0.0480037020500764,0.0654409554805208,-6.23145638009523
"CTD-2299N12.1",0.0497896187412895,0.0709835534190588,1.98017127937353,0.0480113544594393,0.0654495957498103,-6.23159046007342
"RNU1-124P",-0.0418405364608828,0.0591488255929192,-1.98012999871749,0.0480160006443176,0.0654541375406031,-6.23167185616021
"IER2",-0.186956250685171,11.9240160749289,-1.97990812519124,0.048040979247002,0.065486394936221,-6.23210931161028
"CTD-2616J11.9",0.0603441151711165,0.110032193924423,1.97989397380363,0.0480425727863927,0.0654867744135133,-6.23213721145138
"RNF182",-0.20302470657633,3.80822299151135,-1.97985096139031,0.0480474165403884,0.0654915841124552,-6.23222201036741
"AC079117.1",0.0201393850163402,0.0176394449950023,1.97982092416882,0.04805079936375,0.0654944022642769,-6.23228122762774
"AC004471.9",0.194784297056311,1.56689876229305,1.97979845071984,0.0480533304782339,0.0654960593937858,-6.23232553261105
"RPL38P4",-0.0384024103482001,0.0473057093806372,-1.97977104447789,0.0480564173096909,0.0654984738467934,-6.23237956160929
"VN1R64P",0.0320885216530556,0.0281896946815474,1.97910897209258,0.0481310388626097,0.0655983837176621,-6.23368455399428
"LINC00633",-0.0511332994298547,0.112138999592183,-1.97906748661743,0.0481357178964775,0.0656029652106744,-6.23376631045899
"RN7SL307P",0.0165401370800851,0.0159260129061176,1.97846790442105,0.0482033859043513,0.0656933901995584,-6.2349477325166
"RP1-186E20.1",0.0192208256575688,0.0154574849180691,1.97800115946808,0.0482561174886679,0.0657618032870572,-6.23586716540403
"LINC01339",0.00891232767676663,0.00745253391876323,1.97800019715524,0.0482562262582999,0.0657618032870572,-6.23586906082561
"ARRB2",0.147136628716902,9.69561830303848,1.97793756720544,0.0482633057269901,0.0657696509406061,-6.23599241807779
"PDPR",-0.167840199644976,11.1971105683629,-1.9774950586017,0.0483133502470095,0.0658360461454145,-6.23686388197376
"TRIM51HP",-0.0260803222202819,0.0231250558256288,-1.97742878108923,0.0483208495125185,0.0658444633743732,-6.23699439039426
"C10orf25",0.181227960555537,5.58751924441967,1.97733274395765,0.0483317178012026,0.0658571916637891,-6.23718349140722
"RP11-756J15.3",0.0125080110167679,0.00976152546580207,1.97732286826819,0.0483328355255956,0.0658571916637891,-6.23720293652495
"RP11-114G22.1",0.199433034712826,0.954624856455346,1.97721675469582,0.0483448467662848,0.0658717553668186,-6.23741186684446
