Gene,Mean_GTEX_Healthy,Median_GTEX_Healthy,Mean_TCGA_Tumor,Median_TCGA_Tumor
RP11-323N12.5,0.012017,0.0,7.950469,8.3012
TLR7,3.373834,3.4594,7.500953,7.6073
ALDH3B2,2.071723,2.0,6.434286,6.5863
PNLIPRP3,2.804024,2.6962,0.534419,0.0
SLC9A4,8.163213,10.2306,5.973096,5.6147
RP11-20G6.1,3.477498,3.60585,0.802212,0.0
MOGAT3,0.262164,0.0,6.764854,7.1189
CA9,10.872585,13.07965,9.121562,9.6025
C1orf132,9.501432,9.74065,7.593631,7.5157
RP11-803D5.1,2.020332,2.0,6.23767,6.3576
PLA2G1B,4.885688,5.2287,2.18561,2.0
AC132217.4,5.504651,5.3836,3.180269,2.4195
CASC5,4.893808,4.7004,10.515544,10.7142
TRIM40,1.370388,1.0,5.250801,5.2854
CCNA2,6.643021,6.5323,11.144763,11.3497
CSAG1,0.488174,0.0,4.117194,2.8074
UHRF1,5.691418,5.44225,10.755196,10.8416
RP11-71H17.7,5.913852,5.9208,2.799912,3.278
PRSS3,6.191063,6.0,11.246324,11.6466
TRIP13,5.318618,5.1741,10.07164,10.2276
GATA5,7.696037,8.8439,5.951531,5.858
GJD3,1.102331,0.9683,5.778683,6.1031
CASC9,1.189411,1.0,6.222901,7.1898
CDH3,5.74998,5.79695,10.87911,11.0856
CTD-2510F5.4,0.586503,0.0,5.285437,5.5236
PGC,17.014274,19.7121,11.64776,11.7624
FAM189A2,9.413324,9.6821,7.403393,7.6147
PLS1,7.76307,8.6128,12.908207,13.0738
CCR6,3.039287,3.14415,7.5113,7.825
E2F2,4.858578,4.8074,9.317067,9.3945
HOXA13,0.447226,0.0,8.954055,9.875
KIF11,6.09996,5.82015,11.301899,11.4548
COL11A1,3.01975,2.585,8.744505,9.0607
DHFRP1,2.457958,2.6541,7.312036,7.5396
LINC01554,5.239716,5.1699,1.831436,2.0
MUC21,5.067338,5.3923,2.271229,1.585
DIRC3,5.323678,5.2287,3.225784,3.3219
AASS,9.295432,9.23955,7.565684,7.7347
CEACAM6,4.318167,4.1699,13.465478,14.1758
RP11-834C11.7,6.112722,6.37415,4.275618,4.3923
EXO1,3.507519,3.2459,9.230602,9.4325
AF131216.5,3.393341,3.5222,0.938727,0.0
PCDH9,8.669978,8.69525,6.504684,6.4594
RP11-408H1.3,0.765252,0.0,4.690902,4.8074
EFNA3,5.03156,5.1293,9.30099,9.207
GRIA4,6.689818,7.46755,3.288978,3.3219
ETV4,5.128956,5.1496,10.755628,10.9129
RP11-386G11.10,8.088742,8.4658,4.427348,3.6837
OR7E12P,4.602968,4.81715,2.248285,2.3219
CPA2,9.140229,10.88755,3.582131,2.8074
RN7SKP54,0.131682,0.0,4.970243,5.5135
CHP2,1.677449,1.585,5.755514,5.4886
GUCY2C,1.936421,2.0,8.917945,9.6636
NAV2-AS1,3.687699,3.81505,1.026599,0.0
VSTM2A,4.255445,4.3219,2.288184,2.0
RP11-379B8.1,0.939587,1.0,5.234974,5.2095
PIK3AP1,6.651545,6.67945,11.251423,11.3482
NMU,2.438821,2.0,7.561847,7.9009
PLA2G2D,2.128578,2.0,6.882495,6.9069
LY6H,6.85905,6.8073,4.163745,4.1699
RP11-386M24.3,4.59322,4.9069,1.985567,1.585
RP11-1023L17.2,2.406967,2.46335,7.181888,7.1494
RGN,8.180226,8.30605,6.408485,6.4094
CPA1,6.257578,6.8764,1.848597,1.585
IGKV1-39,2.473515,3.0804,6.560263,6.9894
CTD-3064M3.7,6.373129,6.34875,3.699325,3.8074
PRAP1,1.98059,2.0,9.713387,10.1976
RP11-731F5.2,0.593619,0.0,4.300263,4.4256
RN7SK,5.74562,5.50775,10.811189,10.9262
SCARNA7,1.138319,1.0,6.617632,6.7279
RP11-89K21.1,0.576383,0.0,5.23834,5.3576
SLC26A9,9.31027,11.4648,7.395158,7.6582
TNFSF11,0.89227,0.5,6.710279,6.7944
PPP1R1A,7.998432,7.12405,5.369609,5.0444
DTL,4.365253,4.1699,10.244874,10.4115
RP5-884M6.1,0.111149,0.0,5.329447,5.6147
FABP2,0.572755,0.0,5.060084,4.7549
UBE2C,5.292141,4.93055,11.541096,11.6799
CDCA5,5.755328,5.58465,10.32197,10.5459
RP11-603J24.9,0.122418,0.0,7.243756,8.1666
CLDN2,4.048739,3.7539,10.282004,10.4788
PGA4,17.38128,20.08305,5.841531,4.2273
FDCSP,1.292052,1.0,6.314818,6.3219
EFNA2,0.525733,0.0,7.416319,7.8642
SH3GL2,7.523155,8.366,2.747759,2.585
CKMT2,8.224666,8.445,4.856502,4.7004
FOXD2,3.715822,3.7004,8.471373,8.5353
IL22RA1,5.380471,5.75465,10.085281,10.3276
IGHG2,8.623787,8.8875,13.924214,14.0555
KLK6,1.044607,1.0,8.175374,8.2336
IDO1,4.013652,3.9069,9.403815,9.1923
