"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"AC099668.5",-0.207786861079957,1.27041135084209,-1.68100835368445,0.0932886141069831,0.121806514863728,-6.6337746122863
"CTD-3220F14.3",0.181774317004161,3.05098674353894,1.68088300464887,0.0933129774395826,0.121835131201368,-6.63398445763736
"NDUFA13",-0.127983073583279,11.8155753109688,-1.68072924282395,0.093342870183691,0.121870965386929,-6.6342418473385
"OR51G1",-0.0256739942201476,0.0302993312115038,-1.68064965649738,0.0933583455387693,0.121887974455478,-6.63437506175876
"RP11-692N5.2",0.100126331258837,0.340839952993395,1.68060860744941,0.0933663282265386,0.12189520051684,-6.63444376867087
"SRP68P1",-0.0300981265817598,0.0374137221620152,-1.68056915443813,0.0933740010551718,0.121902021670675,-6.63450980260848
"TDGF1P1",0.0296234095293373,0.0390799367445217,1.68011251125854,0.093462846015729,0.122014811874239,-6.63527399114427
"SMIM18",0.155271968485679,1.11775941054644,1.67997987705219,0.0934886642001651,0.122045317494246,-6.63549591482739
"HIST2H4B",0.247148829864014,6.94170165157857,1.67980388572825,0.0935229310086,0.122086850530679,-6.6357903568916
"POM121L1P",-0.14372967336009,0.607946976735076,-1.67949486714956,0.0935831236442988,0.122162224636105,-6.63630728611307
"AP000351.13",0.0475168967323122,0.044310572035796,1.67945024954506,0.09359181712305,0.122170370204613,-6.63638191508436
"RP11-548K12.4",0.032274478724706,0.0400071885443838,1.67922107120821,0.093636481415072,0.122225468728395,-6.63676521586431
"MIR614",0.0258754560649896,0.0354721418720201,1.67912926410808,0.0936543783989611,0.122245625406256,-6.63691874870873
"MED4-AS1",0.151083300351433,1.23949630032938,1.67900651531937,0.0936783114895252,0.122273659658429,-6.63712401363991
"WDR45B",0.124480065532662,12.0175539234545,1.67898467341751,0.0936825706556151,0.122276013714959,-6.63716053689461
"RP1-104O17.1",-0.0373422574452821,0.0380414820351681,-1.67891254239028,0.0936966372964347,0.122291168187955,-6.63728114850015
"HIAT1",0.103941680483004,10.9664704491655,1.67889504223487,0.0937000503473256,0.12229241735675,-6.63731041005542
"RMST_8",-0.0287637167864689,0.038363438415894,-1.67879106652509,0.0937203307653532,0.122315680290672,-6.63748425890859
"RNA5SP434",-0.0147472856669806,0.0104950949001096,-1.67839675739162,0.0937972726703515,0.122412889745439,-6.63814345242885
"RP11-474D14.2",-0.181117431201069,2.96333226754011,-1.67824100235559,0.0938276792844218,0.122449363446167,-6.6384037965058
"AC064874.1",0.0282529341337675,0.0416692293948392,1.67799415282899,0.0938758856659528,0.122509064127541,-6.63881635573099
"KCNU1",0.139672465837103,0.362526426096117,1.67796442807878,0.0938816918516061,0.122513430407497,-6.63886603060412
"CTB-191D16.1",0.0248342039934324,0.0283515394954939,1.67781891112074,0.0939101200913134,0.122545232502363,-6.63910920043726
"CTD-2266L18.1",-0.0366429295339569,0.0439082812039176,-1.67781449059786,0.093910983794386,0.122545232502363,-6.63911658713806
"AP000688.11",0.0475384672350431,0.0890344833512076,1.6774261041004,0.0939868935543381,0.12264107383765,-6.63976550634944
"GXYLT1P1",-0.0228167791294707,0.021206929817592,-1.67733962594731,0.0940038023371338,0.12265992331373,-6.63990997447134
"RP11-748L13.2",0.0522127225434735,0.0607796888705029,1.67718005613429,0.0940350089059377,0.122697427636452,-6.64017652822657
"AC009237.5",-0.0480496494308862,0.0706365918115179,-1.67709690396831,0.0940512740149949,0.122715434800793,-6.64031541999512
"RP11-494M8.1",-0.0440253314614989,0.0660728311038512,-1.67706327927428,0.0940578518678203,0.122720801695479,-6.64037158247879
"RPL23AP44",0.0262573551376213,0.0293528366378278,1.67704731812318,0.0940609744079086,0.122721660151118,-6.64039824159908
"RP11-2C24.4",-0.228983764308049,4.61636678975508,-1.67688074420314,0.0940935668640743,0.122760967049985,-6.6406764467709
"SMAD1-AS1",0.0809197079739369,0.0678120388889324,1.67680062588218,0.0941105207634435,0.122779869282231,-6.64081255633347
"RP11-159D12.10",0.103201122187533,0.252185346066678,1.67649173764697,0.0941697166504848,0.122853879451222,-6.64132604352688
"RP11-638I2.8",0.0614882847268676,0.0755495777942859,1.67628134452624,0.0942109226877681,0.122904416786259,-6.64167731393179
"COG3",-0.118747784550429,10.7701257465729,-1.67623135844895,0.0942207147206384,0.122913970888118,-6.64176076380329
"GPC6-AS2",0.0292858626782785,0.0401455753438047,1.67609968452199,0.094246512927149,0.122944404513753,-6.64198057666118
"AC006070.12",0.0277510537228653,0.030403769373272,1.67562141225327,0.0943402661582283,0.123063481428346,-6.64277884742964
"POLR2B",-0.119117451726623,11.8667753751202,-1.67546903519142,0.0943701515815563,0.123099241030362,-6.64303312828891
"TP53TG3B",0.153745900181753,0.407545744706609,1.67542262569368,0.0943792552994055,0.123107891192398,-6.64311057008626
"RP11-440G5.2",0.155571311423795,1.03100281991232,1.67532371115255,0.0943986607964678,0.123129978145365,-6.64327561799979
"FOXR2",0.116963775267843,0.157042406220243,1.67522803284331,0.0944187141366084,0.123152908940651,-6.64343755512169
"RP11-360O19.4",0.185345213957989,1.15883483501704,1.67487630591218,0.0944864748119544,0.123238062885676,-6.64402203379032
"PPP1R35",0.128968770607724,9.38021074574289,1.67480869499684,0.0944997507840277,0.123252150205351,-6.64413481335911
"RP13-444H2.1",0.0482513318753135,0.080154438165362,1.67473594645347,0.0945140372465939,0.12326755469386,-6.64425615780131
"ANKRD62P1-PARP4P3",-0.0837594120909036,0.197169667967736,-1.67428936510468,0.0946017755579223,0.123378753591702,-6.6450009403017
"MT-TW",-0.0232381415258181,0.0175075031061776,-1.67374127426333,0.0947095465219032,0.123512288349778,-6.6459147455299
"ACYP2",-0.108164702865235,8.23497382318128,-1.67373596026925,0.0947105918937999,0.123512288349778,-6.6459236038434
"ZNF709",0.141997001244509,6.70093679310478,1.67373080557168,0.0947116059376546,0.123512288349778,-6.64593219658646
"RP11-574O7.1",-0.138712037971018,0.54155839444735,-1.67367816742059,0.0947219615340199,0.123522557946391,-6.6460199414761
"HNRNPDLP2",0.0339049834427092,0.0509733301809856,1.67366235362587,0.0947250727874427,0.123523380237735,-6.64604630166426
"TRAPPC8",0.115636850310873,10.9580846655538,1.67362241431633,0.0947329309325531,0.123530392365148,-6.64611287583965
"CTA-150C2.13",0.165027421955783,0.856179874619343,1.6734630660043,0.0947642882689403,0.123568045933528,-6.64637847524412
"KAZN",-0.1468002464653,8.85697156988278,-1.67335986423,0.0947846012648288,0.123591296621475,-6.64655047706574
"RP11-396C23.3",0.0340325363473543,0.0426541503330066,1.67326011487533,0.0948042380520236,0.123613664394524,-6.64671671490643
"RNA5SP440",-0.0145781729698451,0.0111866829435351,-1.67323125156759,0.0948099207297637,0.123617836942075,-6.64676481538094
"RP11-144L1.8",0.167146017390104,0.798286525719152,1.67319245730811,0.0948175590683047,0.123624559091073,-6.64682946441348
"CRIP1P4",0.0234058726694548,0.0273465976951485,1.67315786625974,0.0948243702386751,0.123630202441993,-6.64688710771578
"RP11-316M1.3",0.0762634697960674,0.197475686328253,1.67306549856398,0.0948425598791788,0.123650680140964,-6.64704102554047
"RP11-74M13.4",0.176365864159238,0.926068714735582,1.67296381558222,0.0948625871866233,0.123673552557227,-6.64721045625074
"B3GNTL1",-0.116563452652351,7.77992341286267,-1.6728349001424,0.0948879830361263,0.123703422628639,-6.64742524876595
"AC073464.6",0.023193862549732,0.0271974321424304,1.67271226791186,0.0949121461853883,0.123731684133292,-6.6476295572923
"CTD-2298J14.1",0.0235991106531165,0.0274825555950673,1.67258665093251,0.0949369025660954,0.12376071750075,-6.6478388231058
"RPL21P17",0.049149059566623,0.090955062901241,1.67254802024897,0.0949445168781928,0.123767403357054,-6.64790317498149
"RNU1-72P",0.0367247660957333,0.0543390562933216,1.67250942313342,0.0949521250637278,0.123774080877072,-6.64796746946837
"CTSE",0.562314419535454,12.311404815589,1.67200058317505,0.0950559252692234,0.123906145100935,-6.6488210409654
"RPS27P1",-0.0145467731879702,0.0114577978996622,-1.67177703413745,0.0950965849289697,0.123955900367873,-6.64918719335115
"HAO1",-0.185856975647271,0.578324485066113,-1.67174808525088,0.0951022985682596,0.123960103002668,-6.64923539408299
