Gene,Mean_GTEX_Healthy,Median_GTEX_Healthy,Mean_TCGA_Tumor,Median_TCGA_Tumor
NR0B2,6.9473,7.0496,1.828274,1.0
ARHGEF15,9.554325,9.90385,7.342893,7.1273
PDE2A,10.044164,10.65615,7.19319,7.1496
RP11-185E8.2,3.231411,3.4594,6.742599,6.9069
C15orf48,4.639761,4.858,8.131325,8.2992
CD84,5.514971,5.90445,8.94758,8.9307
FRMD7,5.045207,5.53705,0.396451,0.0
RP11-445F12.1,7.600914,8.12905,3.001528,2.0
LILRB4,5.650846,5.98865,9.524239,9.5558
TMEM200C,6.124021,6.4836,3.480992,3.0
ADAMDEC1,1.845564,1.0,5.595956,5.7814
CYP2B6,6.80275,6.8392,1.566322,1.0
CCBE1,7.120211,7.49965,3.009564,2.585
HBB,11.816304,12.60565,9.24956,8.9943
AHNAK2,7.294039,7.12295,12.815771,13.2529
ADGRF5,11.6329,12.0709,9.336048,9.09
CPAMD8,10.037793,10.47975,6.968756,6.8329
PLG,8.907179,9.54995,4.493428,4.2479
FGB,8.002743,8.2132,5.17727,4.2479
MUC20,10.987139,11.13315,8.709273,8.648
FLRT1,6.188239,6.4567,3.456273,3.4594
HRG,7.007796,7.54075,1.644828,1.0
TMEM207,4.953514,4.858,0.419527,0.0
RIMS2,3.965154,3.5799,7.463042,8.4009
SCUBE1,8.033579,8.4274,4.846494,4.7549
PLA2G3,3.290457,3.3219,0.30866,0.0
COL7A1,10.378275,10.82095,7.274477,7.0334
PIK3C2G,6.449582,6.9538,1.327509,1.0
FTH1P20,4.453354,4.6425,7.911593,8.0146
LCNL1,6.431007,7.0502,1.320127,1.0
CLPS,4.259232,4.97565,0.16971,0.0
LINC01094,3.190761,3.585,6.8893,7.0
B4GALNT3,9.043414,9.49415,6.856735,6.6147
GATA3,9.596904,9.98265,6.074727,5.6439
CDKN2A,2.556893,2.45345,6.954264,7.1085
ONECUT2,3.202071,3.2459,7.005407,7.0112
RP11-109L13.1,0.262104,0.0,3.667194,4.0295
TXLNGY,8.340811,9.86475,5.47817,6.1497
WT1-AS,5.589343,6.56805,1.509908,1.0
TARID,7.322161,7.67935,2.734736,2.6206
RP11-807H17.1,4.021329,4.2047,7.719998,8.6184
BNC1,2.426375,2.16095,6.130345,6.6147
CTD-2342N23.1,5.808111,6.3917,1.492161,1.0
ARAP3,9.918254,10.4136,7.800486,7.5469
ACOT12,4.4097,4.5384,1.11936,0.0
AC144530.1,1.096404,1.0072,4.496992,4.6536
APOD,8.810432,9.314,6.320855,5.9307
SORCS1,6.382532,6.6832,3.73496,3.0
OXGR1,5.480243,5.76325,1.100436,1.0
CELA2A,3.473593,3.44495,0.226524,0.0
C2orf40,7.814946,8.1966,5.261426,5.2479
LIMS3L,7.025546,7.46885,4.307297,4.4912
CLCNKB,12.047036,12.6429,7.337881,7.7757
KNG1,10.956018,12.1231,2.740558,2.0
PWRN1,5.528571,5.9188,2.433533,2.0
NDNF,7.216893,8.05265,2.796746,2.3219
NKD1,7.364646,7.69695,4.063661,3.9069
TRPM8,2.257757,2.16095,6.100541,5.7549
LINC00671,8.462357,9.44595,5.756151,6.1699
ABCA12,2.861325,3.16095,8.477152,8.5661
GATA2,9.48425,9.7623,7.302298,7.2192
RP13-644M16.5,1.963186,2.16095,5.095002,5.3923
LCN2,7.017089,7.7014,11.482992,11.9887
PTGIR,8.434632,8.90375,5.884629,5.8826
VSIG2,6.194414,6.3399,3.274015,2.8074
CHRM3-AS2,6.051296,6.50775,2.281373,2.3219
PLCXD3,8.213364,8.5038,4.959726,4.7549
HP,6.373811,6.2591,3.810669,3.111
VWA5B1,5.942279,6.1291,1.491798,1.0
HOXD3,8.157411,8.4922,5.81304,5.8415
RP4-568C11.4,7.571804,7.97095,2.112471,1.585
TBX3,9.049982,9.3049,6.842469,6.8948
TMEM255B,9.148404,9.3879,6.91974,6.7944
IRX2,8.009232,8.13065,3.725674,3.3219
CD86,4.774254,5.22765,8.507585,8.5962
RAB42,4.329175,4.2849,8.132926,8.2432
C2orf71,4.029632,4.88245,0.446036,0.0
MT-TC,0.246675,0.0,3.723367,3.9069
RP11-354K1.1,0.783975,0.0,3.962074,4.1699
CYP4A11,10.114321,10.7021,5.55647,5.5232
RERGL,6.721025,6.72105,3.415043,3.4594
GPAA1P2,7.379068,7.6886,4.619146,4.7093
TNNC1,6.985811,7.26605,4.452354,4.2479
RP11-1055B8.4,8.391946,8.7894,5.787906,6.0224
ST6GALNAC3,8.072789,8.3733,5.565841,5.4263
HHLA2,5.955914,6.4586,9.735864,10.4147
ELF5,6.262346,6.6412,2.376002,2.3219
CELA3A,4.585989,5.30555,0.18661,0.0
BMPR1B,7.361632,7.6159,4.11545,3.585
HAVCR1,5.689757,5.75465,10.327553,10.7715
ADH1C,6.536496,7.2904,3.412439,3.0303
DPP6,7.159461,8.2376,3.355141,2.8074
