Gene,Mean_GTEX_Healthy,Median_GTEX_Healthy,Mean_TCGA_Tumor,Median_TCGA_Tumor
ARAP1-AS1,1.73012,0.0,5.804283,6.6013
HP,7.300285,7.3016,2.855231,2.1538
SAPCD2,4.597745,4.6439,8.208097,8.2288
GOLGA6L3,4.89571,4.9514,1.319455,1.3785
MT-TC,0.565847,0.0,3.967821,4.2479
TECRP1,4.406503,4.35395,7.700171,7.6847
SFRP5,5.60759,5.37495,1.724795,1.0
IGFBP6,10.23686,10.3219,7.086953,7.0112
RPLP0P2,1.033774,1.0,4.167312,3.585
LINC01085,1.713552,1.585,4.646399,4.858
KLHL4,11.041927,11.4359,7.990751,8.0768
CTD-2561B21.5,2.289742,2.3219,5.627203,5.4957
RP5-966M1.6,9.03449,9.10255,5.802953,5.7506
CELA3A,5.273938,5.7944,0.755197,0.0
RPS2P55,3.242192,3.2652,7.158634,7.3039
TWIST1,6.874564,6.8704,10.341883,10.3619
CHAD,8.52151,8.5793,5.267527,5.3923
GPR182,7.151428,7.34875,2.775581,2.3219
KY,7.218812,7.5546,2.133553,1.585
CTC-425F1.4,2.393714,2.3361,6.646281,7.111
RP4-789D17.3,1.184028,0.0,4.635312,6.212
SLC11A1,10.404975,10.58115,7.216653,7.098
HNRNPCP2,4.764537,4.804,8.713545,8.9216
DNAJC5G,4.290544,4.3219,0.953888,0.0
CELA3B,4.162321,4.5537,0.576253,0.0
PLAC1,0.263864,0.0,3.758443,3.3219
NTRK3,7.510775,7.6147,4.110514,4.1699
MRAP,11.135915,11.34825,7.757675,8.4013
MMP1,1.188206,1.0,4.589091,4.4594
NEAT1_2,3.892698,4.16265,0.155486,0.0
RP11-867G23.4,4.214856,4.45695,8.148179,8.3151
FLG,6.821936,6.97845,3.521336,3.7148
SPRR2B,0.182336,0.0,3.207834,1.6182
ZG16B,3.569175,3.6427,7.388701,8.1997
RP4-548D19.3,3.79886,4.5861,0.225506,0.0
RP11-414J4.2,7.898144,7.7674,3.951916,3.0479
RP11-119D9.1,4.459633,4.61445,0.57873,0.0
RP5-1107A17.4,4.441196,4.7004,1.151909,1.0
TRPM5,5.427016,5.47815,1.838555,1.585
TAC1,5.85659,6.03305,2.034143,1.0
VGF,4.409784,3.3219,8.00711,6.9887
CDHR2,2.728244,2.6962,5.63901,5.7882
HCRTR2,0.523373,0.0,4.901934,5.4919
GLP2R,4.176441,4.2089,0.861518,0.0
PRSS1,6.069976,6.6653,1.398986,0.0
DUOXA1,7.180618,7.18555,2.088991,1.8115
RP11-159K7.2,0.183889,0.0,4.325087,4.1699
MTRNR2L12,3.297587,3.366,7.122853,7.1456
SULT1E1,8.849552,8.98725,3.640512,3.0
UBE2SP1,2.60838,2.7212,5.953508,5.9982
