Gene,Mean_GTEX_Healthy,Median_GTEX_Healthy,Mean_TCGA_Tumor,Median_TCGA_Tumor
IGHV2-5,1.890196,0.5072,5.143647,4.9658
MYEOV,2.774507,2.45345,8.116033,8.0334
CDH4,5.160611,5.5698,8.95988,9.6312
FOXA3,5.117221,5.50775,2.612772,2.3219
CNTFR,5.927961,5.9069,3.662418,3.4594
MFSD6L,5.392104,5.6135,2.9187,2.8074
SMIM22,6.362257,6.82655,3.614442,3.4594
DPEP1,11.073546,11.8473,7.280989,7.0553
ABCB4,4.003218,4.07875,7.605952,7.8931
RP4-706A16.3,6.964618,7.27405,11.072934,11.1545
CAPZA3,2.887925,3.1699,0.278074,0.0
CRNN,4.217439,4.4594,0.93211,0.584963
NEFL,5.595639,5.8724,9.768071,10.0928
RP11-283G6.4,1.331021,1.585,6.123599,6.4263
DCLK1,6.256018,6.16975,10.109168,10.2058
LINC01226,3.2329,3.6427,0.659702,0.0
ALS2CL,12.293675,12.729,8.678028,8.5699
RIMBP2,7.898507,8.1111,3.783074,3.8084
GRIP2,8.084179,8.24035,6.061765,6.1432
MYBPH,4.657279,4.72765,1.956613,2.0
TFCP2L1,12.310571,13.02925,8.10793,7.8074
CXCL9,5.764825,6.04425,11.258292,11.2662
TSPAN8,8.178207,8.09815,5.237669,4.9069
RP11-678G15.2,0.644796,0.0,3.828225,4.0
HTR7,2.144111,2.0,5.615399,5.8074
CGREF1,6.156171,6.3459,10.123419,10.4561
HS3ST2,2.962143,3.16095,7.096091,7.1293
CTD-2626G11.2,5.489189,5.75265,2.774945,2.8074
RP4-738P15.6,4.873646,5.5292,2.156246,0.0
PRSS22,8.097939,8.46765,1.977164,1.585
TMEM52B,10.198239,11.2239,6.395856,6.2095
TOP2A,5.302411,4.67215,9.948426,9.9658
IGHV3-11,2.419996,1.2925,5.735195,5.6542
CTC-327F10.5,0.035714,0.0,3.744802,3.8074
PNLIP,4.681643,5.6832,0.157781,0.0
FXYD4,9.822186,10.46965,1.79027,1.0
NCAPH,3.570968,3.5222,7.042482,7.0224
MRGPRF-AS1,3.746486,4.1325,0.68895,0.0
ASB15,4.376286,4.3201,1.674863,1.585
CRTAM,2.2211,2.16095,6.685946,6.7004
DEPDC1,2.618454,2.3219,6.827636,6.8814
RPL12P38,0.403657,0.0,3.749387,3.8309
FOXJ1,6.116875,6.46555,3.230816,3.0
LDHAP3,0.392925,0.0,4.242603,4.5404
STC1,8.784129,9.14465,13.028578,13.3659
ZACN,9.436775,9.76995,4.338407,2.6508
UPP2,6.752261,6.15955,4.692901,4.6439
SIT1,2.902014,2.7925,7.276978,7.3309
RGS11,7.651907,8.04455,5.348722,5.3096
IGLV2-11,3.514971,2.585,7.040669,6.8119
LUCAT1,2.429193,2.3219,5.870434,5.8659
CTD-2515H24.2,5.777243,6.0196,3.173605,3.3219
SLC47A2,9.403068,10.8031,5.849614,5.9069
C3,10.453596,10.7951,15.95985,16.2426
RHOH,4.350107,4.2849,8.176029,8.2432
HNRNPA1P4,0.448021,0.0,4.241518,4.3568
AC108938.5,6.509321,6.2985,3.429147,3.4944
KCNJ1,10.721418,11.5639,5.405204,4.9069
FAM3B,7.863586,8.4388,4.315592,4.0875
UCHL1,10.282536,10.54805,8.319085,7.9425
ACTA1,6.18045,6.41785,2.393129,2.3219
ABHD16B,3.458807,4.53185,0.943933,0.0
SRGAP2D,2.554129,3.27545,6.625664,7.0956
KRT4,5.752046,5.98865,1.297474,0.0
RP11-299G20.5,3.994332,4.35635,8.309749,8.5396
EIF5AP4,0.748864,0.4957,6.483989,6.6067
XXbac-BPG116M5.17,2.291689,0.0,6.365217,7.1144
AC007326.9,0.092321,0.0,4.285842,4.3219
ITGAD,1.483336,1.2925,5.884884,5.9549
VWF,9.613807,10.002,15.519429,15.8369
PNMT,5.157968,5.4591,1.868223,1.585
NXPH2,3.73785,4.2849,0.661081,0.0
MRGPRF,8.649354,9.1344,6.575596,6.5236
HEPACAM2,7.093746,7.5196,2.067854,1.585
FAM26F,4.936789,4.9069,8.982568,9.0056
CKM,6.068496,6.2981,2.367397,2.3219
RP6-191P20.4,0.178571,0.0,5.153213,5.7814
ANGPTL4,8.455032,8.58495,14.877305,15.3213
