Gene,Mean_GTEX_Healthy,Median_GTEX_Healthy,Mean_TCGA_Tumor,Median_TCGA_Tumor
PAK6,3.104368,2.9549,7.87801,8.0129
TTC14,12.176145,12.28445,10.064192,10.1473
ECEL1,11.768994,11.9255,7.372756,7.2192
RP11-384O8.1,1.50591,1.0,5.606839,5.6519
ARMCX4,11.502799,11.4689,8.23327,8.3531
RCC2P6,0.454361,0.0,4.340621,4.3219
AC005786.7,4.117048,4.9141,0.712045,0.0
ADGRG2,3.86842,3.7004,10.022541,10.2912
TMC5,3.05043,2.8074,8.378427,8.4201
CTD-2297D10.2,7.418514,7.82005,1.214409,1.0
TMEM108,3.395089,3.2459,8.153179,8.4878
IGHV3-23,2.781974,2.585,7.293987,7.1997
FGF18,3.336769,3.0,10.37606,10.6055
VAV3,5.233049,5.2287,9.687823,9.7665
JAM3,11.854158,11.8244,9.18208,9.2349
RBM47,7.701493,7.65815,12.444803,12.5784
NKTR,13.274,13.3101,11.102907,11.2082
DCDC2,3.46819,3.1707,10.403904,10.5847
PTPRVP,6.319989,6.3663,3.576773,3.7004
CYP2J2,2.387755,2.3219,7.826358,7.9189
OMD,8.895085,9.1586,5.350966,5.2479
C15orf48,2.553547,2.3219,8.592263,8.6653
CENPM,3.34716,3.39065,8.981001,8.9915
KISS1R,0.460547,0.0,4.615092,4.5236
EPYC,2.384567,2.3219,6.307793,6.2854
CSMD2,3.139128,3.0,7.10858,7.1085
SPSB4,1.313777,1.0,5.24741,5.3219
LINC01502,0.115568,0.0,3.514308,3.585
ANKRD29,9.568951,9.4818,6.068779,6.0661
RP11-445F12.1,0.418031,0.0,5.894554,6.3923
RP11-68L18.1,4.977902,5.1699,2.559093,2.585
LILRB4,4.392723,4.585,9.378597,9.6258
FA2H,1.550457,1.585,7.238047,7.3309
POLR2J2,8.874433,9.19515,3.748222,3.2157
RP11-67L3.5,0.817977,0.51075,5.008297,5.0858
ADAMDEC1,1.489417,1.0,6.785636,7.0224
ASF1B,4.668817,4.67215,11.375757,11.4681
AP001631.9,0.320114,0.0,3.972511,4.0
RP11-85K15.3,6.278819,6.25735,4.193917,4.3219
S100A1,4.721941,4.7004,13.285701,13.5888
MROH7,9.727203,9.7032,7.304415,7.4077
RP11-327J17.2,3.672925,3.8074,1.030144,1.0
CCBE1,10.769591,11.0711,5.480159,5.4919
CTD-3126B10.2,4.350262,4.3923,2.270593,2.3219
PLG,4.632453,4.67025,1.846388,1.5898
POU5F1,3.488556,3.34475,7.744151,7.7544
FGB,3.529501,3.85715,0.281169,0.0
OR5K2,3.034764,3.30215,0.463953,0.0
CCL26,6.831443,6.8765,2.972538,3.0
PLA2G5,10.913574,11.16085,4.928142,5.0
XYLT1,9.589259,9.60445,7.519625,7.4919
C10orf55,1.154874,1.0,4.904687,5.0457
RP11-638I2.6,4.706817,4.95895,1.555788,0.0
RP13-890H12.2,2.349616,2.303,6.879381,6.9154
CAMSAP3,5.435031,5.2287,11.532967,11.623
HUNK,5.507644,5.8327,10.260658,10.3815
HIST1H2AI,0.554376,0.0,5.344241,5.323
ASRGL1,5.972016,5.96825,11.651645,11.6939
AC093642.1,8.334447,8.43875,2.784169,2.8074
PCDHB15,9.323518,9.3618,6.823165,6.7207
AC015971.2,5.176778,5.3757,2.914293,3.1127
APOBEC3B,3.823485,4.0634,9.156152,9.4252
IGKV1D-39,3.87797,3.9001,8.314226,8.3353
MCC,12.96054,13.1478,9.312614,9.4284
TAS2R6P,4.721419,4.858,2.730803,2.8074
LEF1,6.394706,6.3547,10.421659,10.4798
PRRG2,2.733506,2.8074,8.828522,8.8826
MDGA1,9.974274,9.99225,7.554674,7.6724
RP11-212P7.3,1.842633,2.11705,6.626401,6.8707
GABRG1,6.080442,6.19935,2.432551,2.3219
RP11-34A14.3,4.312139,4.39505,2.08472,2.0108
KIF15,4.064782,4.0875,9.140964,9.1997
KNDC1,10.135841,10.31855,5.644544,5.5546
IGHV3-7,1.649514,1.4077,5.382403,5.2095
ZSWIM8-AS1,6.989116,7.13195,4.009238,4.582
CDCP1,4.641039,4.585,11.451814,11.6865
ADGRE1,1.35373,1.0,5.54275,5.585
RP11-565P22.6,1.363959,1.3361,5.559099,5.7661
CST1,0.174914,0.0,7.302348,7.4883
HAPLN1,1.406895,1.0,6.687159,6.8704
SCUBE1,11.826673,12.10355,5.810699,5.5236
PEX5L,5.464947,5.5222,3.396453,3.4594
GMNC,1.665049,1.585,7.757915,7.8826
TRIM29,4.992212,4.858,11.614298,11.7478
SULT1C4,9.008917,9.224,6.562907,6.5999
PRRG4,4.402734,4.3571,10.284128,10.4727
GCKR,8.477232,8.543,3.095391,3.1699
LINC01262,2.590618,2.8074,0.142235,0.0
CTB-50L17.9,5.125306,5.2095,2.601593,2.8074
HIST1H2AM,0.203569,0.0,4.906743,4.8304
ENPP7P2,4.066051,4.14065,1.766954,1.585
ZNF683,1.33645,1.0,5.919539,6.2288
CLPS,4.555082,5.1699,1.768221,1.585
LINC01094,2.827717,2.8074,6.892228,7.0553
SLC29A2,6.146094,6.0363,11.06698,11.0982
IL2RA,2.205955,2.0,6.461249,6.7415
CSGALNACT1,10.442501,10.4764,7.715872,7.7549
PRR7,4.175502,4.1699,10.381732,10.4888
C4A-AS1,7.929778,7.7968,5.046735,5.0708
GLYCTK-AS1,4.599008,4.58415,2.550648,2.585
CMAHP,9.385355,9.2819,7.306628,7.2854
CDC20B,0.537169,0.0,5.2,4.7004
CCL20,1.258623,1.0,7.407132,7.4594
EPS8L3,3.072653,3.1699,0.86564,0.0
BNC2,12.152073,12.2194,9.689364,9.7599
LINC00598,3.725138,3.9069,1.408131,1.585
AC026904.1,3.321942,3.4594,1.122717,1.0
RP11-326C3.12,4.001293,3.9923,1.894978,1.8032
TSSC2,7.987761,8.2167,5.692281,5.7004
HIST1H2BO,0.161105,0.0,4.159811,4.1699
PNLIPRP2,3.030738,3.3219,0.497491,0.0
F12,1.856567,1.7925,6.766537,6.8455
HMGA1,7.264853,7.2336,14.875729,14.9787
GPR12,0.648827,0.5,4.983098,4.9542
PDE7B,10.065368,10.12585,7.089038,7.1497
CDK15,8.116689,8.5698,4.564399,4.5236
CDKN2A,3.478057,3.585,12.500321,13.2488
ABCA13,1.98752,2.0,6.560985,6.5699
SEL1L3,8.088483,8.12665,12.120891,12.1984
PSD4,7.134281,7.098,11.792037,11.8834
PID1,10.23292,10.2461,6.627387,6.7549
TRDC,1.767591,1.585,6.082484,6.0429
C4orf48,4.768848,4.858,9.644047,9.6952
FLG2,4.56926,4.80645,0.990838,0.0
SGOL1,2.373332,2.36395,9.075052,9.1135
TNFRSF12A,6.55996,6.2946,11.867232,11.8796
RP11-497E19.1,5.357443,5.56225,2.34373,2.3219
CPZ,12.665902,12.86535,10.027296,10.1691
TMEM255A,9.474759,9.5896,7.004715,7.1396
C1orf210,1.385833,1.585,10.271041,10.4019
SHISA9,2.711025,2.585,7.605078,7.9542
KRT17,3.910727,3.7539,11.28793,11.3674
MROH2A,0.296943,0.0,4.490873,4.6439
GAL,1.257726,1.0,5.97022,5.8826
FCER1G,7.204763,7.4051,11.494327,11.7549
TARID,8.859969,9.03205,5.80415,5.7973
ALMS1P,5.490519,5.6864,3.400457,3.4594
RP5-1056L3.3,6.04439,6.1899,4.006527,3.9982
SEMA6A-AS1,6.29521,6.19635,4.065122,4.0798
LINC00672,6.614764,6.6793,4.567788,4.6439
RP11-27M24.1,0.781303,0.0,5.388774,6.1825
SCARNA10,0.306675,0.0,2.047865,1.8115
SPX,2.311574,2.3219,6.665579,6.6294
C10orf99,0.970112,1.0,5.058021,4.9542
APOD,10.902585,10.8769,8.735602,8.8424
MT1F,4.427178,4.2849,10.825654,10.8849
CTD-2325P2.4,0.366442,0.0,5.587649,5.585
TYRO3,12.320325,12.4576,9.877071,9.8642
CTD-2527I21.15,0.458819,0.0,4.891645,5.0
SNX10,4.953605,4.9069,9.704479,9.7731
HIST1H3B,0.068182,0.0,4.281499,4.3219
TPI1P2,0.387238,0.0,4.292546,4.3923
TEKT4,1.10993,1.0,4.668656,4.5279
OXGR1,2.077327,2.0,7.403619,7.6294
SYTL4,12.651638,12.7357,8.248753,8.3663
CELA2A,3.944132,4.31545,0.704452,0.0
HIST1H2AG,2.53631,2.585,7.183073,7.2288
PWRN1,6.40944,6.77445,1.084484,0.0
KCTD8,6.122516,6.2853,1.608485,1.585
RP11-128M1.1,0.764006,1.0,4.357593,4.5236
PLN,8.150507,7.92995,5.093608,5.2095
NDNF,9.885023,10.18605,5.546512,5.5236
AGR3,0.70988,0.0,6.304993,6.5392
RBM20,8.743955,8.8948,5.208333,5.1293
RNU4-1,0.31733,0.0,4.42458,4.0
LINC01133,3.004516,3.0,7.724797,8.0
VAMP8,6.893381,6.7879,12.631365,12.6562
WNT7B,1.08635,1.0,8.447607,8.697
TRPM8,0.283238,0.0,4.292152,4.1699
KB-1517D11.4,4.339802,4.7004,1.4441,1.585
GZMB,2.080482,2.0,6.692704,6.969
IGLV1-47,2.358248,2.06875,6.293574,6.2334
RP11-867G23.1,5.823399,5.9188,1.957527,2.0
C4B-AS1,7.929778,7.7968,5.046735,5.0708
HOXC6,9.700534,9.70665,7.598288,7.7156
MIMT1,5.626212,5.9069,1.492188,1.0
MIR202HG,9.723133,10.08205,2.098297,0.0
ADGRD1,10.514336,10.42315,6.391148,6.2479
PPAPDC1A,1.660594,1.585,7.453082,8.0661
LCN2,2.896743,2.585,13.02812,13.2177
CAPG,8.131658,8.15215,12.676169,12.7425
HAND2,10.511882,10.68575,6.031283,6.1585
LINC01197,8.976842,9.05525,5.166515,5.2095
PPM1K,11.622069,11.602,9.371641,9.3902
KIAA1161,6.134099,5.96535,10.673237,10.7723
CHRM3-AS2,5.262662,5.3923,2.233355,2.3219
PLCXD3,11.582068,11.6323,5.804906,6.1497
C2,7.671312,7.5641,12.119264,12.4683
RP5-1185I7.1,0.27919,0.0,4.022903,4.1699
FOXP4-AS1,0.50368,0.0,4.580067,4.7549
IRS4,6.795386,6.89675,2.079714,1.585
IL2RG,5.209034,5.1084,9.479145,9.6952
AC093110.3,5.967505,5.99975,3.563173,3.6826
APOB,5.087999,5.0222,2.46582,2.3219
GNG11,11.718518,11.65775,9.358374,9.3641
AP1M2,1.981697,1.585,12.531497,12.6332
TNXB,13.744759,13.8002,9.591749,9.6059
ADAMTS14,3.064692,2.585,8.459569,8.5275
ARAP1-AS1,0.45448,0.0,3.851717,4.4699
MROH7-TTC4,8.054301,8.0846,5.36275,5.6387
