"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ACTBP1",-0.00742403341149206,0.025088257821866,-0.396795591981638,0.69168393881347,0.726553364740281,-8.50138168708179
"KRT18P23",0.00303354823704553,0.00802192556571893,0.396720295402945,0.691739434400051,0.726596331864336,-8.50141160052002
"RNU6-31P",-0.00223791397603964,0.00317803850167518,-0.396374975052846,0.691993910931985,0.726822229836553,-8.50154876204522
"IFNL4",0.0332299353241429,0.551617390430052,0.396373961855184,0.691994712840876,0.726822229836553,-8.50154911707171
"AC079807.1",0.014322734173046,0.119317517236988,0.396369121643658,0.691998280753438,0.726822229836553,-8.50155103809456
"AC006227.1",-0.00258178959474792,0.00518864462386262,-0.396206537728965,0.692118124216303,0.726928681505985,-8.50161555860925
"NBPF17P",0.00629365148501282,0.0234600363517398,0.396192030286991,0.692128826554876,0.726928681505985,-8.50162130744399
"CLK4",0.0312779030556225,9.25273417506087,0.396099615478095,0.692196955292137,0.726984903336282,-8.50165796491697
"CTC-457E21.1",-0.0172784153644314,0.0860922363172065,-0.395927234066561,0.692324042551458,0.727103043107326,-8.50172631928989
"AC073072.6",0.00367081128348527,0.00935537278999391,0.395755612633637,0.692450578151691,0.727220598535916,-8.50179434276913
"RNA5SP82",0.00259328648298819,0.00518434104407223,0.395728757777936,0.692470373426017,0.727226051292567,-8.5018049888915
"OR1G1",-0.0113336887653391,0.0742013762415691,-0.395685185027702,0.692502506554915,0.727244460648001,-8.50182224876484
"RP11-44L9.3",-0.00317167777114105,0.00452884688581315,-0.395602961466574,0.692563134306543,0.727292792757039,-8.5018548224697
"HMGN2P19",-0.00830140493576486,0.049057347800404,-0.395446213946484,0.692678717960651,0.727398833362626,-8.50191690086131
"SHMT1",-0.0267158503321108,7.95082209781494,-0.395355763128474,0.69274541852427,0.727447842179592,-8.50195271187578
"MRPL45P1",-0.00510686283604078,0.0122624916345603,-0.39534175690743,0.6927557472552,0.727447842179592,-8.50195825644441
