Gene,Mean_GTEX_Healthy,Median_GTEX_Healthy,Mean_TCGA_Tumor,Median_TCGA_Tumor
CLSTN2-AS1,4.982218,5.2095,0.799725,1.0
HIST1H2AI,1.512382,1.585,4.929055,4.83865
VSNL1,4.222498,4.2479,7.309989,7.3219
MARCO,4.555693,4.2479,6.810771,6.7543
AC005863.2,4.878025,5.0,0.26091,0.0
IKZF1,6.917774,6.7944,9.40331,9.47875
HOXA9,2.794152,2.8074,4.766721,4.1719
APOBEC3B,3.740992,3.7082,7.378501,7.46605
AC015971.2,7.226004,7.5921,2.379425,2.69705
LRRC46,11.245045,11.7082,5.965009,5.8074
PSAPL1,8.412858,8.3923,2.519123,2.0
IGKV1D-39,1.559922,1.0,10.492829,11.0977
C3orf84,6.234062,6.7814,0.335703,0.0
RP1-117P20.3,4.378185,4.706,0.102392,0.0
KB-1410C5.2,7.842425,8.3309,0.314703,0.0
RP11-526P6.1,6.607675,7.3038,0.106005,0.0
SLC25A1P3,7.263565,7.7347,1.134481,1.0
FAM230C,6.775359,7.002,2.093731,2.0
RP11-628O18.1,4.822821,5.3255,0.06368,0.0
IHH,2.905046,3.0,6.694439,6.6058
NPM1P25,1.699899,2.0,3.591966,3.7556
RP11-212P7.3,2.837413,3.1375,5.110836,5.3823
CNGB3,6.643282,7.0224,2.086847,2.0
RP11-519M16.1,5.39687,5.9307,0.948305,1.0
RP5-1112D6.7,4.458862,4.3923,6.413642,6.3576
FOXP1-AS1,5.706318,6.2668,0.251656,0.0
GS1-600G8.5,0.497091,0.0,3.525372,3.08495
HEATR4,8.531791,8.9396,3.669347,3.7539
AC112497.1,4.060483,4.1127,6.929643,6.9437
TBC1D3P5,7.33099,7.9069,0.268794,0.0
RP11-609N14.1,4.138964,4.3923,0.075227,0.0
IGHV3-7,0.595557,0.0,5.902393,6.2463
C6orf165,7.732264,8.1706,3.436673,3.6988
CCDC79,8.762359,9.0768,3.123301,3.1699
ADAM6,8.361927,9.0999,0.164927,0.0
TMEM92,3.597847,3.585,7.634511,7.4958
CDCP1,6.618652,6.5999,9.29104,9.33975
AC243945.1,0.878867,0.0,3.063627,3.3908
RP11-292B1.2,4.465956,4.9542,0.046558,0.0
PTHLH,4.753833,4.7772,7.080927,7.2288
CST1,2.133992,2.3219,6.958255,5.7812
HAPLN1,1.032739,1.0,6.751916,6.75465
AKAP3,12.336011,12.8792,8.840077,8.6653
TRAV1-2,0.140424,0.0,2.714738,2.585
SCUBE1,10.609904,10.5229,7.37766,7.1392
RP11-350D17.3,0.411224,0.0,3.605889,3.7539
PEX5L,7.729144,7.7945,3.501245,3.4594
GMNC,6.193275,6.6582,1.339816,0.0
TRIM29,8.688402,8.817,4.320082,3.9069
CLEC4D,1.955983,2.0,8.474894,8.8111
RP11-426L16.10,7.488907,7.925,2.338341,2.5861
RPL10AP6,3.535192,3.5692,5.33814,5.4378
LINC01337,5.378944,5.6147,1.077172,1.0
RP11-266L9.8,9.03427,9.3966,4.879912,4.88245
SPANXA2,6.708264,7.5356,2.36319,2.4289
RP4-738P11.3,0.521021,0.0,3.556143,3.9453
FTH1P8,2.712248,2.7049,6.300549,6.2969
RP4-650F12.2,6.467369,6.9069,0.406761,0.0
RP11-419C19.3,5.155526,5.4919,0.467105,0.0
HDHD1,7.550678,7.5314,10.860864,10.95235
KB-1083B1.1,6.018004,6.585,0.101437,0.0
SPANXN3,8.58791,9.1111,0.380245,0.0
HLA-DRB5,6.599188,5.9871,10.700174,10.5913
DOCK11,7.428299,7.3487,10.601286,10.3588
IGHV3-74,1.653418,1.585,7.485255,7.733
FTH1P20,4.112726,4.1235,7.21337,7.17835
RP11-117L5.1,6.16274,6.4094,0.974971,1.0
HTR2C,2.466992,2.585,5.243972,5.3741
LCNL1,11.774412,11.837,4.520609,4.79465
HIST1H2AM,2.489296,2.585,4.019701,4.0664
NBPF22P,5.606039,6.1104,0.251186,0.0
ZNF683,10.81346,11.6684,5.820012,5.9773
KIRREL3-AS3,5.066805,5.5236,0.381104,0.0
LINC01094,3.310578,3.3219,5.180088,5.2287
RP11-167N24.3,4.731257,5.2095,0.238705,0.0
FAM186A,10.776698,11.5255,4.197512,4.2479
GIMAP1,5.991685,5.7829,8.682826,8.6825
IL2RA,2.654761,2.585,7.17023,7.2287
RP1-101K10.6,1.002338,0.0,3.254342,3.9579
GRM7-AS3,6.413661,7.0661,0.559935,0.0
AC007229.3,1.898514,2.0461,3.710705,3.76975
RP11-584P21.2,5.805024,6.0875,1.300036,1.0
RPL13AP5,7.977362,7.801,11.131461,11.1362
